id	measurementType	measurementValue	measurementUnit	measurementDeterminedBy	measurementRemarks
8f086e7e-3b40-4547-93ad-986776baf704	ForStrat_MidLayer	50	%		
dd50c6d7-06b8-477c-8f5c-958009ad4e4e	ForStrat_MidLayer	0	%		
e70d7cbb-2fc2-4ba5-86ba-59b27c14a798	ForStrat_MidLayer	0	%		
6006c09e-34af-4dc7-8650-fea434164129	ForStrat_MidLayer	50	%		
1672a090-b495-441c-b406-f9f2e2f67a67	ForStrat_MidLayer	60	%		
69ef734a-ffbf-411d-bd06-c188d873a87a	ForStrat_MidLayer	50	%		
4b1d2c17-0e0a-4a5a-8a31-a97641d82a59	ForStrat_MidLayer	50	%		
5058f88f-d26d-4740-bf2f-add46f072aca	ForStrat_MidLayer	45	%		
a839e7b3-b36e-4d7e-a9f8-b5a8cd072682	ForStrat_MidLayer	0	%		
0976da7d-977f-45d3-9e92-0fa0b0595f29	ForStrat_MidLayer	0	%		
bc8c3180-3aea-4ae9-8071-1a5f88413abe	ForStrat_MidLayer	0	%		
46df7f32-c6ca-4e0d-a62b-9fc839d6b78e	ForStrat_MidLayer	0	%		
8e22da11-bef5-44e4-b83e-e288a0000204	ForStrat_MidLayer	0	%		
be1d6155-425c-425b-94fa-40d340dbcef4	ForStrat_MidLayer	0	%		
aa1771ec-e48b-4fdc-9579-e1f3f1a469f9	ForStrat_MidLayer	0	%		
ce26858d-4534-41f7-b4b3-5f4326afdeb6	ForStrat_MidLayer	0	%		
2b57a9e1-665a-45c1-88dd-5b31be8da22b	ForStrat_MidLayer	0	%		
ccc71ecf-f32b-4cef-a79c-32b8826b5015	ForStrat_MidLayer	0	%		
d15ef7e8-01dd-465a-8701-4001c9aebd85	ForStrat_MidLayer	0	%		
88302c27-c305-4d39-bde0-77af6968f8ee	ForStrat_MidLayer	0	%		
b7ed109d-da86-49f5-8139-3c48dfe16f92	ForStrat_MidLayer	0	%		
c3739681-8b8f-4ead-8273-4d3a450f2ead	ForStrat_MidLayer	0	%		
d2551184-6cf5-4020-a484-db9f9dbc1960	ForStrat_MidLayer	0	%		
d9bcba07-9a88-4119-8bd3-27f1744b2965	ForStrat_MidLayer	0	%		
cf3b0dbc-291d-4ec8-9ab1-6bfaa84aa174	ForStrat_MidLayer	0	%		
8b805760-8817-4339-a91c-d2ab3069d88c	ForStrat_MidLayer	0	%		
c7c333be-2d67-41f4-8de9-72007c83ba6e	ForStrat_MidLayer	0	%		
fbc9f884-3331-441a-adb1-e73cd59ba714	ForStrat_MidLayer	0	%		
da22b3eb-7c1a-4e3b-8099-3f41a32f3a50	ForStrat_MidLayer	0	%		
be65849f-6511-41fc-a079-d8be69809e5f	ForStrat_MidLayer	0	%		
6284953c-1088-4c4b-8600-7b1c67c13b28	ForStrat_MidLayer	0	%		
917626fa-1542-4177-884b-cdca24970f80	ForStrat_MidLayer	0	%		
1ddc39ac-96d5-4ff8-abdb-661f22d62ba0	ForStrat_MidLayer	0	%		
d51f3337-b891-482c-bdc3-f0f888a79325	ForStrat_MidLayer	0	%		
15831b8b-c167-4679-8da1-5bb983dcf02a	ForStrat_MidLayer	0	%		
c4417af8-a57b-438c-a435-fde13c9053cd	ForStrat_MidLayer	0	%		
d331ba38-75d9-4613-839d-1ae6235d63db	ForStrat_MidLayer	0	%		
600a7dae-9a5e-4f76-abf9-e7b5e73ea1af	ForStrat_MidLayer	0	%		
0403b66e-4ea7-49c6-ba30-8460b07af351	ForStrat_MidLayer	0	%		
d6797f17-b307-4eb0-95bd-21b4cfdcaa7c	ForStrat_MidLayer	0	%		
06c36064-35ec-4b35-af51-3d479a78763d	ForStrat_MidLayer	0	%		
bf31fc22-5736-4dd8-b91e-a17bcbc400c1	ForStrat_MidLayer	0	%		
dabd56f8-395b-42ee-aacb-aa4754b7d043	ForStrat_MidLayer	0	%		
aec42740-3bf4-4e36-8d76-88ebf8aa1aea	ForStrat_MidLayer	0	%		
d3c935f1-6d4d-4a33-8aec-0171f3fe4a82	ForStrat_MidLayer	0	%		
2d3b6a17-0778-460d-93cb-e18308131ba1	ForStrat_MidLayer	0	%		
eb96e298-58f2-4961-aa38-8458c723a836	ForStrat_MidLayer	0	%		
b11f5745-51ac-4b68-ada3-9c91da21d077	ForStrat_MidLayer	0	%		
1cd855c6-1627-44d4-8d8b-d24aa2439237	ForStrat_MidLayer	0	%		
5b429d72-2fcc-4d26-86dc-f3e20bd7fdc2	ForStrat_MidLayer	0	%		
ade2beac-4c9e-4ec9-92d2-ca7125397fcd	ForStrat_MidLayer	0	%		
14bd692b-5393-429c-8966-fa5203b6a786	ForStrat_MidLayer	0	%		
10c83ed3-399a-4913-986f-62ba83e33279	ForStrat_MidLayer	0	%		
808cf7f4-6652-41b7-848c-169c073f917d	ForStrat_MidLayer	0	%		
a94f9644-d966-4dee-9ff8-219f7c5cafd4	ForStrat_MidLayer	0	%		
770253bc-fee6-4602-bbd1-1d4bbca09d6e	ForStrat_MidLayer	0	%		
255319ef-5505-4b57-8453-3380bf1bf044	ForStrat_MidLayer	0	%		
6d99f057-c26e-428b-b274-952f910548a4	ForStrat_MidLayer	0	%		
d05ca159-d16b-4f03-9cd3-4fb4081fc5f7	ForStrat_MidLayer	0	%		
03ab098a-8666-421f-b5c6-ae3f095a67cb	ForStrat_MidLayer	0	%		
027e6f26-6b84-4bb8-a3ee-cb77d5af945a	ForStrat_MidLayer	0	%		
2d0bed0f-4fd7-465d-8b57-fd4fbea522fd	ForStrat_MidLayer	0	%		
1ba1034e-aa77-4d7d-8cba-e5a45af6be1a	ForStrat_MidLayer	0	%		
c557a80c-0c2f-47ce-bae6-5525961e5608	ForStrat_MidLayer	0	%		
653dd614-dc66-432c-954f-b37e921db618	ForStrat_MidLayer	0	%		
400a0fcf-1e22-4742-8433-d6ced0463d04	ForStrat_MidLayer	0	%		
d4dea3b4-f204-432c-be9e-f06cd13a82b4	ForStrat_MidLayer	0	%		
31c04281-bdfc-47d5-93f5-2199270dda76	ForStrat_MidLayer	0	%		
6016bb98-cacf-4e2a-8564-c2f5b37c2ef8	ForStrat_MidLayer	0	%		
98de7da8-b8c9-4e07-990c-dc04ce679db4	ForStrat_MidLayer	0	%		
61c3e830-9eb7-4fd5-8f4a-db36713d792f	ForStrat_MidLayer	0	%		
8a871b6d-4297-404a-9ecf-f0d5f546c320	ForStrat_MidLayer	0	%		
ed7b7f31-4cab-4b5d-8afd-733949c5045c	ForStrat_MidLayer	0	%		
d44bf8a6-b5ac-4426-a8bb-b891f6747970	ForStrat_MidLayer	0	%		
b9007c87-cb1e-4c60-9598-0d04a1d0c30c	ForStrat_MidLayer	0	%		
a4a769a7-c660-4df7-b311-dc8cd481a4a3	ForStrat_MidLayer	0	%		
76ac32ad-1fed-4ff3-8965-534e5a16b7f9	ForStrat_MidLayer	0	%		
da85c3f5-59ea-4fed-9a47-d99f63a491ed	ForStrat_MidLayer	0	%		
c165a35b-4b8e-412d-9b5b-21966798fc23	ForStrat_MidLayer	0	%		
c8cb7aed-5032-434a-8fb6-e995e5d24d9e	ForStrat_MidLayer	0	%		
e70b2a60-d5ee-4c18-b1f8-1f9438713186	ForStrat_MidLayer	0	%		
28db5749-ec2b-4a78-a678-b17c8d346891	ForStrat_MidLayer	0	%		
5ee601d5-8d55-4786-a658-f5f7e98bfa07	ForStrat_MidLayer	0	%		
75888c45-fece-4e6c-b63c-c920cd0c32c5	ForStrat_MidLayer	0	%		
d064f820-612a-44e3-8832-42276f2703e8	ForStrat_MidLayer	0	%		
c2d4322e-f20a-4f04-a8b9-677ffe6d9266	ForStrat_MidLayer	0	%		
d3164f8c-0dbe-4ee9-9d53-05bd0c33e2af	ForStrat_MidLayer	0	%		
dee58b0e-1e45-4e48-a610-65e73d75d1bc	ForStrat_MidLayer	0	%		
426b891c-125b-4b08-aa75-1ba6d9e1a495	ForStrat_MidLayer	0	%		
651d8d66-4670-4208-b105-3441bbafe418	ForStrat_MidLayer	0	%		
c0e0dd18-bb82-44c6-b773-ab03129ba4af	ForStrat_MidLayer	0	%		
d8ef42cc-5936-4688-a6b1-40f8a9d868cb	ForStrat_MidLayer	0	%		
001e791e-2327-4b04-ba1d-c7eebef9d087	ForStrat_MidLayer	0	%		
ece4758b-cab6-479c-ad73-c50af6069211	ForStrat_MidLayer	0	%		
50aed37d-1788-4db4-9de8-b56b3c4c03c1	ForStrat_MidLayer	0	%		
9c76da95-fc08-42ee-b8d1-22cf8fd30d74	ForStrat_MidLayer	0	%		
4db7c6eb-71af-4678-a470-529bfe0675d6	ForStrat_MidLayer	0	%		
c5d6f959-702e-4489-8e56-4078e0177637	ForStrat_MidLayer	0	%		
bf8242ed-b7ea-4fb3-8056-7eb48279db61	ForStrat_MidLayer	0	%		
4713e9c6-eec6-405b-99cd-65fd5a6e698a	ForStrat_MidLayer	0	%		
62ee9d51-4d3d-4e9f-a86f-330e953de8cd	ForStrat_MidLayer	0	%		
42c1571d-d2dd-41ce-8ce8-c560da8daaae	ForStrat_MidLayer	0	%		
3a31dbbd-2926-418f-9e7a-706562ea375b	ForStrat_MidLayer	0	%		
a4d666a0-b5d7-4d1c-ba37-3a48dedf7805	ForStrat_MidLayer	0	%		
d7ebd0b1-fd19-4086-91a3-468b150ef56f	ForStrat_MidLayer	0	%		
ff41f1a8-1343-42ab-8951-9af61b27b6e5	ForStrat_MidLayer	0	%		
f53da284-08ae-4084-bdca-8d2b731800ea	ForStrat_MidLayer	0	%		
34249343-5dc6-4ed1-8ac3-d54170f1495e	ForStrat_MidLayer	0	%		
891652df-6254-4281-bae5-f700c29ec951	ForStrat_MidLayer	0	%		
e29994a6-2e60-401b-9e85-ecfaaf2a9623	ForStrat_MidLayer	0	%		
5a2856b5-0583-464d-adac-a646da5a04a6	ForStrat_MidLayer	0	%		
b0d827b9-8ed4-4706-8bd0-bbb5ce82916f	ForStrat_MidLayer	0	%		
2b511cbe-ead3-48db-b597-0d9c60fee3d4	ForStrat_MidLayer	0	%		
715ee30f-e179-4be4-9761-b371d82db40d	ForStrat_MidLayer	0	%		
5cecf8f8-6e48-4a4c-88f4-e9a12167ce18	ForStrat_MidLayer	0	%		
80b29fc6-d9bc-4455-811b-3eccece9154c	ForStrat_MidLayer	0	%		
5eefe837-78c0-4bd1-ac0e-804b37172fa1	ForStrat_MidLayer	0	%		
b09ebbe9-bc2a-49c4-be78-5a387805cd26	ForStrat_MidLayer	0	%		
65738f69-a860-48ce-95ef-17064aee4602	ForStrat_MidLayer	0	%		
78daf647-2144-4898-9e41-9f589e2509bd	ForStrat_MidLayer	0	%		
3a09b6f3-6016-477b-9eaa-bc4e82fb8306	ForStrat_MidLayer	0	%		
4d20b116-5b4f-4a7e-8156-19be39699089	ForStrat_MidLayer	0	%		
668d0bbf-2618-428f-bbb0-5b2ab8dea7b8	ForStrat_MidLayer	0	%		
e03dc9d2-9d79-461f-8b8a-5a4756b4f1b6	ForStrat_MidLayer	0	%		
0b12a9bb-9833-43e1-b18a-21ef0473798b	ForStrat_MidLayer	0	%		
1927e70b-cbb7-4fc8-a821-f060dff1584a	ForStrat_MidLayer	0	%		
90355377-5499-4424-9c48-68247008e788	ForStrat_MidLayer	0	%		
fb62356f-037f-4985-9771-524eb6d9b519	ForStrat_MidLayer	0	%		
8439dcd0-0c6c-46ec-8483-e51cbbd089d3	ForStrat_MidLayer	0	%		
6d0011b3-cd32-422a-a7b7-be3d209f5764	ForStrat_MidLayer	0	%		
96661890-d80c-4eac-b6b1-68e47c9f594d	ForStrat_MidLayer	0	%		
c0491cee-c018-4b8b-b40c-d4ca4bb0293e	ForStrat_MidLayer	0	%		
a573e555-a819-4bb8-9b60-6654940bb013	ForStrat_MidLayer	0	%		
02c2b6a6-8c4a-4eeb-8fa9-2303e08cf08d	ForStrat_MidLayer	0	%		
cbb9fa6a-16a7-47e9-80ce-d215f5a17b0e	ForStrat_MidLayer	0	%		
36b715bb-44e8-412d-9aa4-fa40245548ac	ForStrat_MidLayer	5	%		
2d344160-0cfa-43c4-9235-4a886eb3ac51	ForStrat_MidLayer	10	%		
6fd54d92-7661-43fd-83e2-7b5ed02944bd	ForStrat_MidLayer	0	%		
d6e233a9-133f-4e1a-b083-129077ac53ca	ForStrat_MidLayer	0	%		
662ac706-7d30-45f3-b751-163928c1404d	ForStrat_MidLayer	60	%		
75cd2627-90f9-46f2-9710-62a41e2c81e5	ForStrat_MidLayer	0	%		
9a881d6b-6623-45bd-b018-e8c378c2901c	ForStrat_MidLayer	0	%		
cf03d05f-4e18-47c0-8c75-2388c528b12e	ForStrat_MidLayer	0	%		
83230f44-8187-46d1-bf37-8628c23b4df9	ForStrat_MidLayer	0	%		
95a64487-43df-4a60-b306-cd83b8acdc64	ForStrat_MidLayer	0	%		
67f3413f-5f37-472a-b56a-261dec825d90	ForStrat_MidLayer	0	%		
2e61c04c-a985-4809-a330-539821067bbd	ForStrat_MidLayer	20	%		
577a3bf9-b598-4793-975e-63137f69d570	ForStrat_MidLayer	10	%		
1bf5a4c3-026d-4fb9-b75f-51a83c4705a3	ForStrat_MidLayer	20	%		
d6143565-79fa-4414-af98-43b13a0abe0d	ForStrat_MidLayer	20	%		
a6485a61-45d1-43c2-b668-f1b78ea7f1d7	ForStrat_MidLayer	20	%		
fe47ccd6-345d-444b-8516-c4dd57779ca5	ForStrat_MidLayer	25	%		
f68e011f-41b0-45f0-b0df-61ec1204f161	ForStrat_MidLayer	0	%		
6cfc4429-673d-4b99-b5c2-dd99040fd4c6	ForStrat_MidLayer	0	%		
23c5fae4-a270-4b05-9b00-65ca5f44ce36	ForStrat_MidLayer	0	%		
117e07d4-fdea-4161-be26-2ed0204656c2	ForStrat_MidLayer	0	%		
d233cc84-1cb8-494e-a977-82733a7afba6	ForStrat_MidLayer	0	%		
38814c78-6c60-42f2-bb35-b82625e89fc0	ForStrat_MidLayer	25	%		
c49cc815-1d58-49fc-81ee-bc5e2b0521fa	ForStrat_MidLayer	30	%		
c6d665ed-232c-4382-98f0-191e6897d52a	ForStrat_MidLayer	50	%		
6c20c588-61e4-47df-9c23-cabeffef1fca	ForStrat_MidLayer	50	%		
a4f4aa18-bf8f-40c8-8c22-173c200c4701	ForStrat_MidLayer	5	%		
6d181748-ca16-4a11-9cf4-77acb44c48ca	ForStrat_MidLayer	40	%		
33b5021a-425e-4405-91a3-b61ea17d1d2e	ForStrat_MidLayer	10	%		
48f9a537-da01-406e-9722-667987bd56f6	ForStrat_MidLayer	40	%		
865da677-9fe1-48df-9c19-cc4b324701f2	ForStrat_MidLayer	0	%		
e6d6275f-4332-43d2-8e06-09da558b274e	ForStrat_MidLayer	0	%		
2f2ede68-0e5e-4d05-8621-13769143b433	ForStrat_MidLayer	0	%		
f2604bbd-afa3-457e-86f4-f91205c38357	ForStrat_MidLayer	0	%		
f5dd4a06-e7ff-48e7-88a9-83bf69d9a995	ForStrat_MidLayer	25	%		
efbe2763-0315-47f0-9403-b2e5779dd6ae	ForStrat_MidLayer	70	%		
ffad65e6-31f2-40d3-af57-72917d458c20	ForStrat_MidLayer	25	%		
91cbdd98-72e1-41d8-be9a-ba8e6a2858f3	ForStrat_MidLayer	40	%		
d779a031-c1f8-427e-9601-be6bb0c7b260	ForStrat_MidLayer	0	%		
058edbef-11c4-4251-b311-abf477676229	ForStrat_MidLayer	40	%		
7f4a0d45-9481-4b7a-b820-82d3ba29a255	ForStrat_MidLayer	0	%		
95e944ad-f0d6-4e9a-90dc-6df794a8426b	ForStrat_MidLayer	40	%		
b8e65e27-df83-4de4-9e7b-9d95d1c8b69a	ForStrat_MidLayer	0	%		
df774189-0f1b-4e2a-8f9d-de7cfa26d846	ForStrat_MidLayer	5	%		
9cb4b377-5cbd-4a0b-9303-3a16b8a01354	ForStrat_MidLayer	0	%		
bf96ceef-6075-4b4b-93ab-314c214703ed	ForStrat_MidLayer	0	%		
05a3f3c9-d26c-4dae-bec0-be9da93c720d	ForStrat_MidLayer	0	%		
32ef56aa-f1c6-48e7-bf5e-377b443db89a	ForStrat_MidLayer	0	%		
a0fa514c-fe3a-4ee0-9d36-a2ca5383df28	ForStrat_MidLayer	0	%		
aaff278f-eec9-4d75-9bed-3b594867f255	ForStrat_MidLayer	0	%		
40ce7d6b-c9dd-4f1f-8afe-43c4edc27c50	ForStrat_MidLayer	0	%		
433bc65b-7cc7-419b-96fc-d2853de9214c	ForStrat_MidLayer	0	%		
3952d191-f957-4209-92e9-cba2392cec66	ForStrat_MidLayer	60	%		
99a3c134-73ee-4d43-8540-29e0442689c8	ForStrat_MidLayer	100	%		
2679b875-c290-469b-a002-18d6b3fd73f9	ForStrat_MidLayer	75	%		
31f7fa8f-33ed-43d3-9818-8c243c7a9c58	ForStrat_MidLayer	80	%		
b82a03bd-16f0-4efd-9530-e7ef4da78b73	ForStrat_MidLayer	60	%		
e0cebe35-6557-4131-b8cd-bb1cb794fecb	ForStrat_MidLayer	90	%		
6a0032c9-d6cd-416c-a9a4-b5b78702c7ae	ForStrat_MidLayer	40	%		
6e442e0a-6b9e-4266-afb6-0b6704588eaa	ForStrat_MidLayer	70	%		
f901fb6a-2b28-4228-b948-8c3e219aaa1e	ForStrat_MidLayer	5	%		
662fe6d9-0b0f-4ee2-a570-8e22d62b1788	ForStrat_MidLayer	0	%		
542ba239-2da1-4d3a-a05a-c11e0a0a8049	ForStrat_MidLayer	10	%		
550979c9-9b1a-4da7-9226-6d64947878ed	ForStrat_MidLayer	0	%		
45b0308b-425f-4d70-a557-b2815f05df31	ForStrat_MidLayer	90	%		
4a751377-677d-4bb8-ad75-dc3a0fbd492d	ForStrat_MidLayer	100	%		
4f839920-cc66-440b-8bce-ae809e61bfb3	ForStrat_MidLayer	100	%		
ff3280a1-b135-430a-8fe9-61cc7bb70a11	ForStrat_MidLayer	0	%		
b40ef443-9ee1-46e8-9f26-ec351f6697d7	ForStrat_MidLayer	10	%		
0d13a8df-56b6-4f9b-a88b-2f0ed818a112	ForStrat_MidLayer	0	%		
d44405ce-73c3-4e90-a799-68cf676f1986	ForStrat_MidLayer	0	%		
cc4d65d4-4042-4538-afdf-a392f03b0a4b	ForStrat_MidLayer	50	%		
f20dbbc7-3e3a-481d-8df3-4e92abaa3618	ForStrat_MidLayer	20	%		
447088e9-5302-4b48-8a4f-b596056dbbfe	ForStrat_MidLayer	40	%		
5d1e9b26-0d91-4d22-b909-0f4616c7107c	ForStrat_MidLayer	40	%		
b40cf245-22f1-4a8e-83b6-97aa6d48762e	ForStrat_MidLayer	0	%		
a0f808ca-0a29-4804-a444-54364896c282	ForStrat_MidLayer	0	%		
3a43a6c1-375e-4ea4-bcf8-e88a911fccd5	ForStrat_MidLayer	0	%		
b842939c-e910-4346-a0d9-4b3af256efb6	ForStrat_MidLayer	0	%		
f26432ee-e283-4096-9518-6e352c0c3ca2	ForStrat_MidLayer	0	%		
896f2846-a57c-4b51-b9f4-6c95f236a024	ForStrat_MidLayer	0	%		
f6453c0b-4d29-49b6-9c8d-f0933f6a815d	ForStrat_MidLayer	30	%		
41a9d9b9-d27b-4662-a7ad-b27bd0f7b3a4	ForStrat_MidLayer	40	%		
4b9ab297-f7be-4a51-ab11-5402f8583a45	ForStrat_MidLayer	25	%		
d1fe553b-09ef-4573-ac0f-edb87d51f00c	ForStrat_MidLayer	30	%		
7462651b-bd86-4617-a56a-b0273af48759	ForStrat_MidLayer	0	%		
c0cd9062-c94a-434d-8b3f-3fe3f6cb9451	ForStrat_MidLayer	0	%		
38954991-af1e-4a58-a302-c329d83904e8	ForStrat_MidLayer	0	%		
e5d892cf-90c7-4a3c-bafd-a6f59b10d899	ForStrat_MidLayer	10	%		
7d115308-9dec-4245-9952-558e1b0b5c4d	ForStrat_MidLayer	10	%		
a89ff203-f1ac-4074-aa3c-83606f634a48	ForStrat_MidLayer	0	%		
8a4af6ee-2f37-45e6-968b-8a91dadfe1cf	ForStrat_MidLayer	0	%		
1cd20daa-e94c-4b5b-8086-29c661e64797	ForStrat_MidLayer	0	%		
3daea2c8-eae5-4176-b934-1952f56ed016	ForStrat_MidLayer	0	%		
1c95fbe5-dfbf-46f4-87ec-761b00391576	ForStrat_MidLayer	0	%		
c8d64614-0578-4d7d-88b9-6a47e3a7758b	ForStrat_MidLayer	0	%		
d719c61d-2465-4cc6-86a8-4d8d2d05572a	ForStrat_MidLayer	0	%		
ed07299e-391b-4dd9-a47d-2824716a048a	ForStrat_MidLayer	0	%		
156a2a44-6c61-41a6-8717-1b3c1ad02c1f	ForStrat_MidLayer	0	%		
fb685ca5-b45e-4987-b375-141763bc8eb0	ForStrat_MidLayer	0	%		
bda19278-1807-4539-b1cd-982ac533ece7	ForStrat_MidLayer	0	%		
a0d06f0d-18cc-4252-88b2-d3f194015164	ForStrat_MidLayer	0	%		
a627aa9b-4570-4ce3-b00a-284f4aa513c3	ForStrat_MidLayer	0	%		
9923ffe3-6063-43e6-95ee-cbdd7ba63cc2	ForStrat_MidLayer	0	%		
3df5dd03-b9d7-4544-a677-97770e4f93a3	ForStrat_MidLayer	0	%		
bcb45829-d1ee-4a8d-b2d5-c478925a51d2	ForStrat_MidLayer	0	%		
49b3ff4d-665a-4854-9133-8395fe11a45c	ForStrat_MidLayer	0	%		
2d23b156-27e5-4161-879d-3c392731cff3	ForStrat_MidLayer	0	%		
925ee9f3-280c-47a7-89ae-23bd19d19749	ForStrat_MidLayer	0	%		
ad8a90db-5d93-4a89-a39d-7d2c57cda66a	ForStrat_MidLayer	40	%		
dcba0fb2-9d90-4bcf-adda-7ecc4676f725	ForStrat_MidLayer	30	%		
a93fb23d-3b07-4bc7-850b-d0c2b7213725	ForStrat_MidLayer	20	%		
f4f9d8d6-b7aa-4b9e-a54d-bb2e34c71f21	ForStrat_MidLayer	40	%		
27ee13d2-cb1d-47b2-8814-8a917cc6baf6	ForStrat_MidLayer	30	%		
58afb51d-c0f1-4cf2-adc6-9cb526c01795	ForStrat_MidLayer	60	%		
f8b7c09e-bd87-4889-a41d-3ffde0241827	ForStrat_MidLayer	40	%		
047c532d-d01f-4e96-83a5-25f970710f71	ForStrat_MidLayer	0	%		
9529de30-552a-484a-931a-caec8c787b05	ForStrat_MidLayer	0	%		
e1d5c9c5-42e1-44f9-8888-938e044bf18d	ForStrat_MidLayer	80	%		
4139849c-a848-44fd-a01d-e05fcd0ffee0	ForStrat_MidLayer	80	%		
43d72714-8df2-4eac-a10f-69c5ad836993	ForStrat_MidLayer	100	%		
1f85607d-5875-4536-9e46-5300e4c5bcca	ForStrat_MidLayer	100	%		
ad229f54-c93c-4362-b95f-52e4de816e5d	ForStrat_MidLayer	100	%		
9760e535-dd83-47ba-80c6-601aff048221	ForStrat_MidLayer	60	%		
d75a07a2-c66d-4389-96bb-de7225b90d8f	ForStrat_MidLayer	60	%		
052b39ac-58db-423b-9487-6afb3f1ef3f9	ForStrat_MidLayer	60	%		
0c8982ce-5430-46ee-b950-17957da6c3b5	ForStrat_MidLayer	90	%		
c0744232-123c-4dc8-8e9d-ed44c0d5bea5	ForStrat_MidLayer	0	%		
4fc860f9-276e-45a7-81d1-5933848ac478	ForStrat_MidLayer	35	%		
e7f1cf4b-a2cd-4023-822e-511c0fda2f90	ForStrat_MidLayer	5	%		
c6140b48-e340-4c29-8135-74eec83951dd	ForStrat_MidLayer	45	%		
190f96cb-1c13-43d0-92a6-bf24339495ee	ForStrat_MidLayer	10	%		
5ecf655f-2fe9-4ec6-a46d-7ee974581f82	ForStrat_MidLayer	30	%		
e2d77bc5-c712-4863-9acc-6eb74bd524d0	ForStrat_MidLayer	45	%		
83f3d2d2-bdeb-4a3d-aa42-044a006e73b2	ForStrat_MidLayer	30	%		
5acbd0b1-29c9-495b-b39c-4f556fd5377d	ForStrat_MidLayer	10	%		
803be1c4-7d53-4d28-9921-ef36e23454b8	ForStrat_MidLayer	15	%		
69ab606f-45e7-44d2-8bb7-b9414530cdb8	ForStrat_MidLayer	60	%		
d3aae8dc-a14f-4506-8a0b-49a07215cb6a	ForStrat_MidLayer	5	%		
fd74e030-b5ec-441f-96e0-6ac279654396	ForStrat_MidLayer	30	%		
5c7f27a6-a205-4e81-9d06-a3b8a0968d6a	ForStrat_MidLayer	20	%		
b2158415-1b14-4faf-82b6-2e9e370224de	ForStrat_MidLayer	35	%		
cac66bcb-4d40-4679-a1ec-b7efbb39f6f9	ForStrat_MidLayer	20	%		
f63192b9-49b4-4825-a4ea-1ee4c4bafe0c	ForStrat_MidLayer	0	%		
c491d9f5-c787-42b3-a7cc-f62c0edc1ea0	ForStrat_MidLayer	0	%		
dce89fcb-89a2-4119-a145-506b9c53d477	ForStrat_MidLayer	30	%		
e109445a-e33d-4016-9711-23e85d90a3cd	ForStrat_MidLayer	10	%		
a5fc68be-755b-48c1-ad15-dd42a5adec76	ForStrat_MidLayer	20	%		
ece20d9b-029c-47bf-b49e-04c70b620d5e	ForStrat_MidLayer	10	%		
9ec5914e-c19b-4587-b958-137920b29ee2	ForStrat_MidLayer	20	%		
75c35877-0995-4963-b29c-009c9d15bde3	ForStrat_MidLayer	15	%		
fcc770ff-0ddb-4157-982b-ea36c70861fa	ForStrat_MidLayer	15	%		
b8944509-5805-4adc-8d54-59982c37e5c0	ForStrat_MidLayer	20	%		
b737ca2f-aaad-4cd5-86d9-6fa13175c5cc	ForStrat_MidLayer	50	%		
8c3a09e4-dd14-46f1-98bd-04f379bf1d29	ForStrat_MidLayer	15	%		
ca768624-f3ab-458f-871e-ec946a407b73	ForStrat_MidLayer	30	%		
a15d3bd8-c41f-41e1-8a5a-a313d504d432	ForStrat_MidLayer	20	%		
3a273342-b0cc-492f-b9b9-bd9da4ededf5	ForStrat_MidLayer	0	%		
590203c0-16a8-4c6b-a206-82272a3e4559	ForStrat_MidLayer	0	%		
09381065-7a6b-4163-97f3-acd7f3c07876	ForStrat_MidLayer	0	%		
2d327f16-1b06-451e-b010-11235b771879	ForStrat_MidLayer	20	%		
1f3d7004-14a2-4f3a-9d1b-341c30debf0d	ForStrat_MidLayer	0	%		
48cb4ee8-a265-49be-82e4-998e57de2807	ForStrat_MidLayer	0	%		
6bf480a3-8279-46d2-9223-1b97df845866	ForStrat_MidLayer	0	%		
823f1145-85de-4a47-99f5-1ba832abb942	ForStrat_MidLayer	15	%		
e4a9e3f2-7f0e-433a-a3b5-a75edb9e494d	ForStrat_MidLayer	0	%		
154805df-463f-4184-8c75-536a2604be97	ForStrat_MidLayer	0	%		
6cdd6e73-bbec-47ab-b8fd-863bfad72b41	ForStrat_MidLayer	0	%		
05d437f3-4d8b-4283-8971-f504f1f14153	ForStrat_MidLayer	0	%		
458ec9b8-1b2f-409c-bf44-fa14fac758da	ForStrat_MidLayer	0	%		
de39dd6a-bb74-4b10-b504-daf6aaee2ee1	ForStrat_MidLayer	0	%		
644909fe-66c9-4011-b923-253653877d02	ForStrat_MidLayer	0	%		
0ceb3ca3-65ab-4eba-bd81-839f4167ad61	ForStrat_MidLayer	0	%		
694eae69-bb69-44a2-9b5b-ae9a5a93ac7b	ForStrat_MidLayer	0	%		
882bdc73-fc0b-4f78-b7b7-a6f481801638	ForStrat_MidLayer	0	%		
a533e401-41ae-488b-8397-9c6fb07719dc	ForStrat_MidLayer	0	%		
216af96e-6209-4f9a-8e41-8704104fd7d7	ForStrat_MidLayer	0	%		
843056c9-9029-492c-b470-afc69a76740e	ForStrat_MidLayer	0	%		
b3b0c573-978b-41be-857f-893d9bc2c0a4	ForStrat_MidLayer	0	%		
2a0cceb3-155a-40e2-afa4-67b2457b7889	ForStrat_MidLayer	0	%		
09705716-8d1a-4329-a0e8-f7a30df16fb2	ForStrat_MidLayer	0	%		
51947a09-484e-4d4e-9564-158336e778d7	ForStrat_MidLayer	0	%		
8e116e7a-7082-42c8-8950-6ac1c74262cd	ForStrat_MidLayer	0	%		
